URL,SPECIAL CHAR IN URL,CHARSET,SERVER,CONTENT_LENGTH,ACCEPT_EN,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type
B0_101,14:81,UTF-8,GSE,10527,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,75,8,16,7388,79,76,65108,7734,79,4,0
B0_118,18:81,iso-8859-1,Apache/2.2.15 (CentOS),213,1,US,OK,7/7/1999 0:00,24/5/2016 0:00,11,6,1,2088,15,15,7459,2388,15,4,0
B0_2311,16:81,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,UT,5/2/1999 0:00,16/6/2014 0:00,2,2,1,276,2,3,184,276,2,0,0
B0_469,15:81,UTF-8,Apache,,1,None,None,,,53,13,11,6257,61,64,30118,6891,61,8,0
B0_519,13:81,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,NY,25/2/2005 0:00,27/12/2015 0:00,16,1,2,2074,22,27,10646,2540,22,6,0
B0_649,11:81,UTF-8,cloudflare-nginx,,1,US,WA,7/4/2011 0:00,11/3/2017 0:00,23,2,6,2362,31,23,5472,3008,31,8,0
B0_712,16:81,UTF-8,cloudflare-nginx,,1,US,FL,12/2/1999 0:00,14/12/2016 0:00,15,0,3,1894,19,20,7062,2198,19,4,0
B0_720,15:81,ISO-8859-1,Apache,,1,US,Illinois,22/8/2003 0:00,26/12/2012 0:00,17,0,3,2281,21,22,29619,2581,21,4,0
B0_83,12:81,ISO-8859-1,Apache,4897,1,US,Florida,20/8/2000 0:00,25/2/2017 0:00,47,3,8,3718,51,47,44519,4064,51,4,0
M4_69,17:82,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_72,17:82,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_73,17:82,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_74,17:82,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
B0_2051,13:82,ISO-8859-1,nginx/1.10.1,8521,1,PA,PANAMA,3/3/2004 0:00,31/3/2017 0:00,8,3,6,696,8,9,574,696,8,0,0
B0_2060,17:82,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,WA,10/11/1994 0:00,8/10/2014 0:00,5,4,2,498,5,6,376,498,5,0,0
B0_2267,14:82,UTF-8,None,,1,None,None,18/10/2000 0:00,29/1/2017 0:00,5,3,2,498,5,7,438,498,5,0,0
B0_228,17:82,ISO-8859-1,Apache/2.4.7 (Ubuntu),9101,1,None,None,11/10/2005 0:00,10/12/2016 0:00,20,6,5,2638,28,25,6137,3208,28,8,0
B0_284,17:82,UTF-8,cloudflare-nginx,,1,US,FL,9/7/1995 0:00,25/5/2016 0:00,3,0,1,488,5,6,482,632,5,2,0
B0_382,13:82,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,Florida,2/10/2007 0:00,20/7/2014 0:00,31,26,6,3286,37,45,28351,3776,37,6,0
B0_77,18:82,UTF-8,GSE,53520,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,45,2,5,3565,49,49,58127,3903,49,4,0
B0_808,12:82,ISO-8859-1,Apache,,1,US,Florida,22/9/2000 0:00,2/9/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_97,14:82,UTF-8,cloudflare-nginx,,1,None,None,17/4/1996 0:00,18/4/2017 0:00,14,9,2,2200,20,18,6009,2682,20,6,0
M4_64,17:83,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,1,1,1,90,1,5,416,90,1,0,1
B0_1035,17:83,UTF-8,Server,,1,US,NV,1/11/1994 0:00,30/4/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_202,11:83,UTF-8,Apache,,1,JP,Fukuoka,15/9/2013 0:00,4/8/2016 0:00,11,4,4,1278,17,16,1874,1750,17,6,0
B0_2096,16:83,UTF-8,nginx/1.9.13,,1,US,WA,25/11/1995 0:00,9/10/2015 0:00,7,3,3,630,7,5,310,630,7,0,0
B0_210,21:83,UTF-8,nginx/1.6.2,2034,1,US,CO,2/4/2009 0:00,21/3/2017 0:00,22,8,7,1628,26,25,14894,1944,26,4,0
B0_232,14:83,utf-8,cloudflare-nginx,,1,None,None,14/10/1999 0:00,20/11/2013 0:00,24,10,4,3705,32,32,11756,4319,32,8,0
B0_423,15:83,UTF-8,GSE,34930,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,29,0,3,2523,33,34,44807,2881,33,4,0
B0_488,19:83,ISO-8859-1,Apache/2.2.22 (Debian),5866,1,AE,Dubai,10/12/2010 0:00,11/10/2016 0:00,9,0,3,1165,15,16,1673,1673,15,6,0
B0_752,13:83,ISO-8859-1,nginx,162,1,US,Minnesota,5/11/1996 5:00,29/8/2016 20:58,24,3,7,2676,28,20,3594,3000,28,4,0
B0_806,17:83,UTF-8,Apache-Coyote/1.1,46886,1,None,None,16/9/2004 0:00,28/3/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
M0_63,15:84,UTF-8,Apache/2.2.22 (Debian),11323,1,US,Washington,8/3/2003 0:00,9/3/2017 0:00,25,0,5,2262,29,27,33205,2588,29,4,1
B0_1071,17:84,UTF-8,Apache,12773,1,US,UTAH,12/8/2005 0:00,12/8/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1385,12:84,ISO-8859-1,Apache/2.2.15 (CentOS),23412,1,US,Arizona,9/2/2005 0:00,2/2/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1394,15:84,utf-8,Apache,8326,1,US,Texas,23/11/1998 0:00,24/4/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_219,14:84,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,67,17,5,13331,73,70,67914,13771,73,6,0
B0_2225,14:84,UTF-8,GSE,11243,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,11,11,7,834,11,13,894,834,11,0,0
M0_61,13:85,UTF-8,Apache/2.2.22 (Debian),8364,1,US,Washington,14/3/2004 0:00,15/3/2017 0:00,37,0,8,3630,43,40,34113,4118,43,6,1
B0_1048,18:85,ISO-8859-1,None,,1,US,NJ,27/6/1996 0:00,1/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2083,12:85,UTF-8,cloudflare-nginx,,1,US,WA,7/4/2011 0:00,11/3/2017 0:00,7,7,3,618,7,9,562,618,7,0,0
B0_2256,15:85,UTF-8,GSE,27976,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,7,7,3,582,7,9,632,582,7,0,0
B0_1261,15:86,UTF-8,GSE,,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1352,17:86,UTF-8,Apache,58,1,US,MI,19/5/2016 0:00,26/9/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2075,16:86,utf-8,Apache/2.4.25,3500,1,US,Arizona,24/5/2006 0:00,6/10/2016 0:00,30,8,9,2296,30,11,688,2296,30,0,0
B0_2196,17:86,utf-8,None,959,1,US,WA,12/2/2000 0:00,16/8/2016 0:00,10,9,8,804,10,13,826,804,10,0,0
B0_340,13:86,ISO-8859-1,Roxen/5.4.98-r2,13747,1,US,IL,3/5/2004 0:00,4/5/2016 0:00,20,0,2,2487,26,18,2587,2979,26,6,0
B0_430,16:86,UTF-8,GSE,14291,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,67,4,10,6257,71,53,51527,6619,71,4,0
B0_595,15:86,utf-8,cloudflare-nginx,,1,US,California,15/12/1998 0:00,25/4/2016 0:00,10,0,2,2202,14,15,3304,2490,14,4,0
B0_958,16:86,UTF-8,Apache/2.2.15 (CentOS),15108,1,US,CA,15/4/2002 0:00,13/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1069,17:87,UTF-8,nginx,,1,US,California,8/5/2001 0:00,19/4/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_122,13:87,UTF-8,mw2180.codfw.wmnet,15187,1,US,CA,13/1/2001 0:12,12/12/2015 10:16,26,22,1,4523,32,34,26400,4979,32,6,0
B0_2181,18:87,UTF-8,nginx,,1,US,FL,5/2/2009 0:00,16/1/2017 0:00,8,5,5,660,8,10,661,660,8,0,0
B0_407,15:87,utf-8,Microsoft-IIS/7.5,9083,1,US,va,29/4/1994 0:00,30/8/2013 0:00,14,0,5,1482,20,18,8797,1914,20,6,0
B0_508,14:87,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,KS,7/7/1997 0:00,5/7/2016 0:00,17,6,10,1457,21,20,2112,1781,21,4,0
B0_589,16:87,UTF-8,nginx,30824,1,US,CA,5/3/1994 0:00,2/2/2017 0:00,17,9,2,3124,23,21,9563,3564,23,6,0
B0_892,16:87,UTF-8,GSE,48831,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1006,14:88,us-ascii,Microsoft-HTTPAPI/2.0,257,1,US,NY,22/5/1995 0:00,21/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2022,15:88,iso-8859-1,None,411,1,US,WV,23/4/1996 0:00,26/3/2017 0:00,12,4,9,936,12,14,904,936,12,0,0
B0_2306,17:88,utf-8,Microsoft-IIS/7.5,9084,1,US,va,29/4/1994 0:00,30/8/2013 0:00,8,8,1,1008,8,8,486,1008,8,0,0
B0_2318,17:88,UTF-8,cloudflare-nginx,,1,CA,ON,1/8/2007 0:00,3/3/2016 0:00,4,3,2,432,4,6,372,432,4,0,0
B0_378,16:88,UTF-8,nginx/1.11.10,,1,None,None,21/5/1997 0:00,26/7/2016 0:00,30,0,4,3207,34,50,48750,3527,34,4,0
B0_42,15:88,UTF-8,Pizza/pepperoni,13776,1,US,WA,16/11/1994 0:00,28/10/2015 0:00,20,2,8,2133,24,26,17337,2437,24,4,0
B0_494,15:88,UTF-8,Apache,,1,None,None,25/3/2010 0:00,25/3/2017 0:00,11,3,4,1346,15,16,1725,1670,15,4,0
B0_591,13:88,utf-8,Apache,33799,1,US,NY,27/1/1995 0:00,24/1/2017 0:00,84,32,4,7350,90,110,143113,7830,90,6,0
B0_785,16:88,utf-8,Microsoft-IIS/7.5,9083,1,US,va,29/4/1994 0:00,30/8/2013 0:00,0,0,0,0,0,0,0,0,0,0,0
M4_27,18:89,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
B0_2017,12:89,utf-8,None,30193,1,US,GA,9/8/1994 0:00,23/6/2016 0:00,25,13,8,1818,25,7,438,1818,25,0,0
B0_2039,20:89,UTF-8,Apache/2.2.14 (Ubuntu),,1,US,CA,26/3/2002 0:00,23/2/2017 0:00,4,3,2,432,4,4,244,432,4,0,0
B0_2117,16:89,UTF-8,cloudflare-nginx,,1,US,New York,26/4/1996 0:00,20/12/2013 0:00,9,3,4,738,9,5,306,738,9,0,0
B0_2159,13:89,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,CA,19/5/2003 0:00,10/10/2016 0:00,6,2,5,516,6,4,246,516,6,0,0
B0_2175,14:89,utf-8,Microsoft-IIS/8.5,246324,1,None,None,,,7,6,2,786,7,7,432,786,7,0,0
B0_2178,16:89,utf-8,cloudflare-nginx,0,1,US,IL,12/12/1990 0:00,8/6/2015 0:00,6,3,2,564,6,4,244,564,6,0,0
B0_336,17:89,UTF-8,GSE,37836,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,55,6,14,4155,59,53,45079,4533,59,4,0
B0_672,15:89,utf-8,Apache,19856,1,US,NY,18/1/1994 0:00,21/10/2016 0:00,73,58,6,6789,79,89,110553,7245,79,6,0
B0_768,20:89,utf-8,ebay server,,1,US,CA,4/8/1995 0:00,26/1/2017 0:00,25,0,8,2200,29,30,28829,2480,29,4,0
B0_1004,15:90,utf-8,nginx/1.6.2,,1,None,None,20/10/2000 0:00,28/4/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2255,16:90,UTF-8,nginx/1.9.13,40605,1,US,TX,2/7/1999 0:00,9/3/2015 0:00,7,4,4,630,7,9,568,630,7,0,0
B0_2273,17:90,iso-8859-1,Apache,392,1,US,New York,17/3/2009 0:00,7/4/2016 0:00,7,3,3,606,7,4,244,606,7,0,0
B0_57,17:90,UTF-8,nginx/0.8.55,,1,CA,ON,27/5/2006 0:00,8/8/2015 0:00,17,3,4,2162,23,24,14374,2634,23,6,0
B0_621,16:90,utf-8,nginx,19793,1,US,IL,25/7/1995 0:00,22/3/2017 0:00,38,1,9,3432,42,48,64807,3754,42,4,0
B0_767,17:90,utf-8,ebay server,,1,US,CA,4/8/1995 0:00,26/1/2017 0:00,7,0,5,804,8,2,124,804,8,0,0
B0_960,16:90,UTF-8,ebay server,,1,US,CA,4/8/1995 0:00,26/1/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_533,17:91,UTF-8,GSE,38155,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,39,0,2,3223,43,41,42120,3597,43,4,0
B0_645,14:91,UTF-8,Apache,9406,1,IE,CO. DUBLIN,11/8/2009 0:00,4/3/2017 0:00,13,3,6,1591,17,15,1936,1931,17,4,0
B0_821,19:91,UTF-8,Apache/2.2.22,20,1,PH,Metro Manila,24/3/2005 0:00,13/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1093,19:92,UTF-8,Apache/2.4.7 (Ubuntu),5610,1,US,MI,8/7/1996 0:00,27/9/2012 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1324,18:92,UTF-8,Apache,30285,1,US,NY,29/3/1994 0:00,26/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_475,17:92,utf-8,Microsoft-IIS/7.5,9084,1,US,va,29/4/1994 0:00,30/8/2013 0:00,16,1,6,1607,22,18,1690,2055,22,6,0
B0_566,18:92,utf-8,Apache,11363,1,None,None,,,47,10,6,4576,55,52,49426,5282,55,8,0
B0_629,15:92,utf-8,None,37687,1,US,FL,1/2/1994 0:00,28/4/2016 0:00,11,0,3,1358,17,16,9432,1798,17,6,0
B0_826,16:92,utf-8,None,38483,1,US,FL,1/2/1994 0:00,28/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_901,18:92,ISO-8859-1,None,,1,US,CA,29/3/1997 0:00,29/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
M4_63,19:93,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,1,1,1,90,1,4,354,90,1,0,1
B0_139,19:93,ISO-8859-1,Microsoft-IIS/7.5,16479,1,US,va,29/4/1994 0:00,30/8/2013 0:00,41,28,6,5321,49,45,24126,5935,49,8,0
M0_168,20:94,UTF-8,Apache,58,1,US,Massachusetts,2/1/2016 0:00,13/2/2017 0:00,11,0,3,1260,19,17,2399,1850,19,8,1
M4_65,19:94,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,1,1,1,90,1,4,354,90,1,0,1
M4_68,19:94,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
B0_668,19:94,UTF-8,Apache/2.4.7 (Ubuntu),8404,1,US,Massachusetts,24/2/2008 18:32,25/2/2017 14:18,20,8,6,2976,26,23,8187,3476,26,6,0
M4_66,19:95,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,1,1,1,90,1,4,354,90,1,0,1
M4_67,19:95,utf-8,Microsoft-IIS/6.0,,1,US,California,18/6/2003 0:00,14/6/2016 0:00,1,1,1,90,1,5,416,90,1,0,1
B0_1183,14:95,utf-8,Microsoft-IIS/8.5,6783,1,GB,London,2/12/1997 0:00,16/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1253,19:95,UTF-8,nginx,,1,US,CA,3/3/2000 0:00,12/1/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_185,19:95,ISO-8859-1,nginx,162,1,None,None,17/10/2008 0:00,24/3/2017 0:00,12,2,3,1316,14,22,16475,1468,14,2,0
B0_2094,15:95,us-ascii,Microsoft-HTTPAPI/2.0,324,1,None,None,,,8,7,4,636,8,9,630,636,8,0,0
B0_2209,19:95,ISO-8859-1,Varnish,9,1,US,DC,16/2/2010 0:00,11/2/2017 0:00,5,3,3,486,5,5,306,486,5,0,0
B0_1263,18:96,utf-8,nginx/1.8.0,55367,1,US,va,10/5/1996 0:00,9/4/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_805,15:96,ISO-8859-1,Varnish,9,1,US,DC,27/1/2007 0:00,22/1/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_819,19:96,utf-8,nginx,,1,US,California,24/9/2006 0:00,26/8/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
M0_172,15:97,UTF-8,Apache/2.2.22 (Debian),8755,1,UY,Montevideo,8/6/2009 3:48,30/5/2016 18:18,3,0,2,198,3,6,384,198,3,0,1
M0_174,15:97,UTF-8,Apache/2.2.22 (Debian),8762,1,UY,Montevideo,8/6/2009 3:48,30/5/2016 18:18,3,0,2,198,3,6,384,198,3,0,1
B0_255,17:97,UTF-8,cloudflare-nginx,,1,US,LA,20/10/2003 0:00,15/1/2015 0:00,43,0,2,3252,47,47,60076,3564,47,4,0
B0_300,19:97,UTF-8,Apache,7778,1,None,None,,,19,3,4,1948,23,26,12186,2280,23,4,0
B0_673,15:97,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,PA,19/4/2003 0:00,26/9/2013 0:00,40,32,7,5024,46,37,15154,5500,46,6,0
B0_1208,19:98,us-ascii,Microsoft-HTTPAPI/2.0,324,1,US,UT,5/2/1999 0:00,16/6/2014 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2063,16:98,UTF-8,Microsoft-IIS/7.5,,1,None,None,20/12/1999 0:00,21/10/2016 0:00,16,7,10,1176,16,16,1030,1176,16,0,0
B0_2216,18:98,UTF-8,nginx,,1,KG,KG,29/12/2007 0:00,14/11/2016 0:00,6,3,2,564,6,5,306,564,6,0,0
B0_243,18:98,UTF-8,nginx,,1,US,nj,4/3/1996 0:00,1/2/2017 0:00,44,17,11,5171,52,46,36825,5811,52,8,0
B0_355,16:98,utf-8,nginx,6730,1,US,CA,6/8/2002 0:00,5/8/2013 0:00,22,10,9,2784,28,30,14114,3312,28,6,0
B0_693,18:98,UTF-8,nginx,,1,KG,KG,29/12/2007 0:00,14/11/2016 0:00,21,3,6,2038,25,14,1507,2354,25,4,0
M4_17,20:99,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_7,20:99,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
B0_1134,14:99,ISO-8859-1,Apache/2.4.7 (Ubuntu),2743,1,US,IL,10/1/2000 0:00,8/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2234,16:99,UTF-8,Apache,12588,1,US,FLORIDA,17/5/2007 0:00,17/5/2016 0:00,4,3,2,432,4,5,310,432,4,0,0
B0_334,22:99,ISO-8859-1,Microsoft-IIS/7.5,2346,1,SC,Other,10/8/2016 0:00,13/8/2016 0:00,19,5,5,2137,23,29,17922,2425,23,4,0
B0_374,15:99,utf-8,Microsoft-IIS/8.5,,1,CA,ON,23/12/1995 0:00,8/2/2017 0:00,20,2,6,2010,24,24,13434,2334,24,4,0
M4_1,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,2,1,2,132,2,4,256,132,2,0,1
M4_10,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_11,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_12,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_13,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_14,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_15,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_16,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_18,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_19,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_2,20:100,UTF-8,Apache,,2,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,1,0,1,66,1,3,190,66,1,0,1
M4_20,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_21,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_22,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_23,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_24,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_25,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_26,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,2,124,0,0,0,1
M4_3,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,1,0,1,66,1,3,190,66,1,0,1
M4_4,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,1,0,1,66,1,3,190,66,1,0,1
M4_5,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,1,0,1,66,1,3,190,66,1,0,1
M4_6,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,1,0,1,66,1,3,190,66,1,0,1
M4_8,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
M4_9,20:100,UTF-8,Apache,,1,ES,Barcelona,17/9/2008 0:00,2/9/2016 0:00,0,0,0,0,0,3,186,0,0,0,1
B0_187,17:100,utf-8,Apache,14060,1,None,None,27/9/2000 0:00,26/7/2016 0:00,35,9,12,2820,43,28,3254,3428,43,8,0
B0_2042,15:100,utf-8,nginx/1.4.6 (Ubuntu),,1,CA,British Columbia,5/11/2003 0:00,6/11/2016 0:00,8,3,5,660,8,13,798,660,8,0,0
B0_490,19:100,UTF-8,nginx/1.12.0,5272,1,CA,QUEBEC,3/1/2009 0:00,3/1/2017 0:00,27,0,2,3458,29,27,55407,3622,29,2,0
B0_1058,21:101,ISO-8859-1,nginx,,1,UK,None,22/11/1995 0:00,22/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_193,20:101,utf-8,nginx,,1,US,California,24/9/2006 0:00,26/8/2015 0:00,45,40,4,4721,49,74,82395,5009,49,4,0
B0_214,20:101,utf-8,Microsoft-IIS/8.5,4678,1,US,DE,26/6/2007 0:00,24/4/2017 0:00,32,9,6,3327,38,32,10505,3769,38,6,0
B0_2170,16:101,utf-8,Microsoft-IIS/8.5,,1,CA,ON,23/12/1995 0:00,8/2/2017 0:00,5,2,3,474,5,3,184,474,5,0,0
B0_540,20:101,UTF-8,GSE,11833,1,US,CA,31/7/2000 0:00,29/6/2016 0:00,62,4,3,7415,68,72,93298,7975,68,6,0
B0_574,18:101,utf-8,nginx,27131,1,US,New York,1/3/1994 0:00,19/2/2017 0:00,61,51,6,6027,69,76,124751,6601,69,8,0
B0_763,19:101,UTF-8,Apache,54473,1,US,FL,13/12/1993 5:00,2/7/2015 17:44,47,0,2,4104,51,84,131895,4380,51,4,0
B0_772,15:101,UTF-8,Apache,7503,1,CA,ON,14/12/2009 0:00,13/12/2016 0:00,4,2,2,276,4,5,416,276,4,NA,0
B0_1156,16:102,UTF-8,Microsoft-IIS/7.5,,1,CA,ON,20/12/1999 0:00,21/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1280,12:102,UTF-8,nginx/1.4.6 (Ubuntu),,1,US,CA,14/12/1995 5:00,6/12/2016 21:52,0,0,0,0,0,0,0,0,0,0,0
B0_1377,20:102,ISO-8859-1,Varnish,9,1,US,DC,16/2/2010 0:00,11/2/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_653,17:102,ISO-8859-1,Apache,,1,US,NY,1/4/2008 22:47,2/4/2017 1:35,48,11,11,3684,54,53,47558,4164,54,6,0
B0_922,18:102,utf-8,None,24702,1,US,FL,1/2/1994 0:00,28/4/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1064,21:103,utf-8,Apache,15591,1,US,Washington,28/11/1994 0:00,21/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1199,17:103,utf-8,Apache-Coyote/1.1,15666,1,US,OH,30/10/2002 0:00,15/3/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1292,17:103,utf-8,Apache/2.2.10 (Linux/SUSE),,1,BE,None,16/1/2001 0:00,7/4/2017 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1328,16:103,UTF-8,cloudflare-nginx,,1,US,AZ,9/12/1998 0:00,24/10/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1426,20:103,utf-8,Apache/2.2.15 (CentOS),10843,1,US,California,6/9/2005 0:00,13/8/2015 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_1251,17:104,ISO-8859-1,Varnish,9,1,US,DC,7/11/2003 0:00,3/11/2016 0:00,0,0,0,0,0,0,0,0,0,0,0
B0_2058,16:104,us-ascii,Microsoft-HTTPAPI/2.0,257,1,US,NY,18/3/1999 0:00,15/2/2016 0:00,4,3,2,432,4,5,310,432,4,0,0
B0_2165,18:104,utf-8,nginx/1.4.6 (Ubuntu),,1,US,WA,8/2/2005 0:00,5/3/2017 0:00,3,3,1,366,3,4,244,366,3,0,0
B0_613,20:104,UTF-8,None,,1,US,IL,8/12/2016 0:00,15/2/2017 0:00,14,3,11,1260,18,17,1646,1576,18,4,0
