"URL","CHARSET","SERVER","WHOIS_COUNTRY","WHOIS_STATEPRO","WHOIS_REGDATE","WHOIS_UPDATED_DATE","TCP_CONVERSATION_EXCHANGE","DIST_REMOTE_TCP_PORT","REMOTE_IPS","APP_BYTES","SOURCE_APP_BYTES","DNS_QUERY_TIMES","Type","NUMBER SPECIAL CHAR","TOTAL URL LENGTH"
"B0_1385","ISO-8859-1","APACHE/2.2.15 (CENTOS)","US","Arizona","9/2/2005 0:00","2/2/2016 0:00",0,0,0,0,0,0,"benign",12,84
"B0_1394","UTF-8","APACHE","US","Texas","23/11/1998 0:00","24/4/2015 0:00",0,0,0,0,0,0,"benign",15,84
"B0_219","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",67,17,5,13331,67914,6,"benign",14,84
"B0_2225","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",11,11,7,834,894,0,"benign",14,84
"M0_61","UTF-8","APACHE/2.2.22 (DEBIAN)","US","Washington","14/3/2004 0:00","15/3/2017 0:00",37,0,8,3630,34113,6,"malicious",13,85
"B0_1048","ISO-8859-1","NONE","US","NJ","27/6/1996 0:00","1/11/2016 0:00",0,0,0,0,0,0,"benign",18,85
"B0_2083","UTF-8","CLOUDFLARE-NGINX","US","WA","7/4/2011 0:00","11/3/2017 0:00",7,7,3,618,562,0,"benign",12,85
"B0_2256","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",7,7,3,582,632,0,"benign",15,85
"B0_1261","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",0,0,0,0,0,0,"benign",15,86
"B0_1352","UTF-8","APACHE","US","MI","19/5/2016 0:00","26/9/2016 0:00",0,0,0,0,0,0,"benign",17,86
"B0_2075","UTF-8","APACHE/2.4.25","US","Arizona","24/5/2006 0:00","6/10/2016 0:00",30,8,9,2296,688,0,"benign",16,86
"B0_2196","UTF-8","NONE","US","WA","12/2/2000 0:00","16/8/2016 0:00",10,9,8,804,826,0,"benign",17,86
"B0_340","ISO-8859-1","ROXEN/5.4.98-R2","US","IL","3/5/2004 0:00","4/5/2016 0:00",20,0,2,2487,2587,6,"benign",13,86
"B0_430","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",67,4,10,6257,51527,4,"benign",16,86
"B0_595","UTF-8","CLOUDFLARE-NGINX","US","California","15/12/1998 0:00","25/4/2016 0:00",10,0,2,2202,3304,4,"benign",15,86
"B0_958","UTF-8","APACHE/2.2.15 (CENTOS)","US","CA","15/4/2002 0:00","13/4/2016 0:00",0,0,0,0,0,0,"benign",16,86
"B0_1069","UTF-8","NGINX","US","California","8/5/2001 0:00","19/4/2015 0:00",0,0,0,0,0,0,"benign",17,87
"B0_122","UTF-8","MW2180.CODFW.WMNET","US","CA","13/1/2001 0:12","12/12/2015 10:16",26,22,1,4523,26400,6,"benign",13,87
"B0_2181","UTF-8","NGINX","US","FL","5/2/2009 0:00","16/1/2017 0:00",8,5,5,660,661,0,"benign",18,87
"B0_407","UTF-8","MICROSOFT-IIS/7.5","US","va","29/4/1994 0:00","30/8/2013 0:00",14,0,5,1482,8797,6,"benign",15,87
"B0_508","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","KS","7/7/1997 0:00","5/7/2016 0:00",17,6,10,1457,2112,4,"benign",14,87
"B0_589","UTF-8","NGINX","US","CA","5/3/1994 0:00","2/2/2017 0:00",17,9,2,3124,9563,6,"benign",16,87
"B0_892","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",0,0,0,0,0,0,"benign",16,87
"B0_1006","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","NY","22/5/1995 0:00","21/4/2016 0:00",0,0,0,0,0,0,"benign",14,88
"B0_2022","ISO-8859-1","NONE","US","WV","23/4/1996 0:00","26/3/2017 0:00",12,4,9,936,904,0,"benign",15,88
"B0_2306","UTF-8","MICROSOFT-IIS/7.5","US","va","29/4/1994 0:00","30/8/2013 0:00",8,8,1,1008,486,0,"benign",17,88
"B0_2318","UTF-8","CLOUDFLARE-NGINX","CA","ON","1/8/2007 0:00","3/3/2016 0:00",4,3,2,432,372,0,"benign",17,88
"B0_378","UTF-8","NGINX/1.11.10","None","None","21/5/1997 0:00","26/7/2016 0:00",30,0,4,3207,48750,4,"benign",16,88
"B0_42","UTF-8","PIZZA/PEPPERONI","US","WA","16/11/1994 0:00","28/10/2015 0:00",20,2,8,2133,17337,4,"benign",15,88
"B0_494","UTF-8","APACHE","None","None","25/3/2010 0:00","25/3/2017 0:00",11,3,4,1346,1725,4,"benign",15,88
"B0_591","UTF-8","APACHE","US","NY","27/1/1995 0:00","24/1/2017 0:00",84,32,4,7350,143113,6,"benign",13,88
"B0_785","UTF-8","MICROSOFT-IIS/7.5","US","va","29/4/1994 0:00","30/8/2013 0:00",0,0,0,0,0,0,"benign",16,88
"M4_27","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",18,89
"B0_2017","UTF-8","NONE","US","GA","9/8/1994 0:00","23/6/2016 0:00",25,13,8,1818,438,0,"benign",12,89
"B0_2039","UTF-8","APACHE/2.2.14 (UBUNTU)","US","CA","26/3/2002 0:00","23/2/2017 0:00",4,3,2,432,244,0,"benign",20,89
"B0_2117","UTF-8","CLOUDFLARE-NGINX","US","New York","26/4/1996 0:00","20/12/2013 0:00",9,3,4,738,306,0,"benign",16,89
"B0_2159","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","CA","19/5/2003 0:00","10/10/2016 0:00",6,2,5,516,246,0,"benign",13,89
"B0_2175","UTF-8","MICROSOFT-IIS/8.5","None","None",,,7,6,2,786,432,0,"benign",14,89
"B0_2178","UTF-8","CLOUDFLARE-NGINX","US","IL","12/12/1990 0:00","8/6/2015 0:00",6,3,2,564,244,0,"benign",16,89
"B0_336","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",55,6,14,4155,45079,4,"benign",17,89
"B0_672","UTF-8","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",73,58,6,6789,110553,6,"benign",15,89
"B0_768","UTF-8","EBAY SERVER","US","CA","4/8/1995 0:00","26/1/2017 0:00",25,0,8,2200,28829,4,"benign",20,89
"B0_1004","UTF-8","NGINX/1.6.2","None","None","20/10/2000 0:00","28/4/2017 0:00",0,0,0,0,0,0,"benign",15,90
"B0_2255","UTF-8","NGINX/1.9.13","US","TX","2/7/1999 0:00","9/3/2015 0:00",7,4,4,630,568,0,"benign",16,90
"B0_2273","ISO-8859-1","APACHE","US","New York","17/3/2009 0:00","7/4/2016 0:00",7,3,3,606,244,0,"benign",17,90
"B0_57","UTF-8","NGINX/0.8.55","CA","ON","27/5/2006 0:00","8/8/2015 0:00",17,3,4,2162,14374,6,"benign",17,90
"B0_621","UTF-8","NGINX","US","IL","25/7/1995 0:00","22/3/2017 0:00",38,1,9,3432,64807,4,"benign",16,90
"B0_767","UTF-8","EBAY SERVER","US","CA","4/8/1995 0:00","26/1/2017 0:00",7,0,5,804,124,0,"benign",17,90
"B0_960","UTF-8","EBAY SERVER","US","CA","4/8/1995 0:00","26/1/2017 0:00",0,0,0,0,0,0,"benign",16,90
"B0_533","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",39,0,2,3223,42120,4,"benign",17,91
"B0_645","UTF-8","APACHE","IE","CO. DUBLIN","11/8/2009 0:00","4/3/2017 0:00",13,3,6,1591,1936,4,"benign",14,91
"B0_821","UTF-8","APACHE/2.2.22","PH","Metro Manila","24/3/2005 0:00","13/3/2017 0:00",0,0,0,0,0,0,"benign",19,91
"B0_1093","UTF-8","APACHE/2.4.7 (UBUNTU)","US","MI","8/7/1996 0:00","27/9/2012 0:00",0,0,0,0,0,0,"benign",19,92
"B0_1324","UTF-8","APACHE","US","NY","29/3/1994 0:00","26/3/2017 0:00",0,0,0,0,0,0,"benign",18,92
"B0_475","UTF-8","MICROSOFT-IIS/7.5","US","va","29/4/1994 0:00","30/8/2013 0:00",16,1,6,1607,1690,6,"benign",17,92
"B0_566","UTF-8","APACHE","None","None",,,47,10,6,4576,49426,8,"benign",18,92
"B0_629","UTF-8","NONE","US","FL","1/2/1994 0:00","28/4/2016 0:00",11,0,3,1358,9432,6,"benign",15,92
"B0_826","UTF-8","NONE","US","FL","1/2/1994 0:00","28/4/2016 0:00",0,0,0,0,0,0,"benign",16,92
"B0_901","ISO-8859-1","NONE","US","CA","29/3/1997 0:00","29/11/2016 0:00",0,0,0,0,0,0,"benign",18,92
"M4_63","UTF-8","MICROSOFT-IIS/6.0","US","California","18/6/2003 0:00","14/6/2016 0:00",1,1,1,90,354,0,"malicious",19,93
"B0_139","ISO-8859-1","MICROSOFT-IIS/7.5","US","va","29/4/1994 0:00","30/8/2013 0:00",41,28,6,5321,24126,8,"benign",19,93
"M0_168","UTF-8","APACHE","US","Massachusetts","2/1/2016 0:00","13/2/2017 0:00",11,0,3,1260,2399,8,"malicious",20,94
"M4_65","UTF-8","MICROSOFT-IIS/6.0","US","California","18/6/2003 0:00","14/6/2016 0:00",1,1,1,90,354,0,"malicious",19,94
"M4_68","UTF-8","MICROSOFT-IIS/6.0","US","California","18/6/2003 0:00","14/6/2016 0:00",0,0,0,0,186,0,"malicious",19,94
"B0_668","UTF-8","APACHE/2.4.7 (UBUNTU)","US","Massachusetts","24/2/2008 18:32","25/2/2017 14:18",20,8,6,2976,8187,6,"benign",19,94
"M4_66","UTF-8","MICROSOFT-IIS/6.0","US","California","18/6/2003 0:00","14/6/2016 0:00",1,1,1,90,354,0,"malicious",19,95
"M4_67","UTF-8","MICROSOFT-IIS/6.0","US","California","18/6/2003 0:00","14/6/2016 0:00",1,1,1,90,416,0,"malicious",19,95
"B0_1183","UTF-8","MICROSOFT-IIS/8.5","GB","London","2/12/1997 0:00","16/11/2016 0:00",0,0,0,0,0,0,"benign",14,95
"B0_1253","UTF-8","NGINX","US","CA","3/3/2000 0:00","12/1/2017 0:00",0,0,0,0,0,0,"benign",19,95
"B0_185","ISO-8859-1","NGINX","None","None","17/10/2008 0:00","24/3/2017 0:00",12,2,3,1316,16475,2,"benign",19,95
"B0_2094","US-ASCII","MICROSOFT-HTTPAPI/2.0","None","None",,,8,7,4,636,630,0,"benign",15,95
"B0_2209","ISO-8859-1","VARNISH","US","DC","16/2/2010 0:00","11/2/2017 0:00",5,3,3,486,306,0,"benign",19,95
"B0_1263","UTF-8","NGINX/1.8.0","US","va","10/5/1996 0:00","9/4/2017 0:00",0,0,0,0,0,0,"benign",18,96
"B0_805","ISO-8859-1","VARNISH","US","DC","27/1/2007 0:00","22/1/2017 0:00",0,0,0,0,0,0,"benign",15,96
"B0_819","UTF-8","NGINX","US","California","24/9/2006 0:00","26/8/2015 0:00",0,0,0,0,0,0,"benign",19,96
"M0_172","UTF-8","APACHE/2.2.22 (DEBIAN)","UY","Montevideo","8/6/2009 3:48","30/5/2016 18:18",3,0,2,198,384,0,"malicious",15,97
"M0_174","UTF-8","APACHE/2.2.22 (DEBIAN)","UY","Montevideo","8/6/2009 3:48","30/5/2016 18:18",3,0,2,198,384,0,"malicious",15,97
"B0_255","UTF-8","CLOUDFLARE-NGINX","US","LA","20/10/2003 0:00","15/1/2015 0:00",43,0,2,3252,60076,4,"benign",17,97
"B0_300","UTF-8","APACHE","None","None",,,19,3,4,1948,12186,4,"benign",19,97
"B0_673","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","PA","19/4/2003 0:00","26/9/2013 0:00",40,32,7,5024,15154,6,"benign",15,97
"B0_1208","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","UT","5/2/1999 0:00","16/6/2014 0:00",0,0,0,0,0,0,"benign",19,98
"B0_2063","UTF-8","MICROSOFT-IIS/7.5","None","None","20/12/1999 0:00","21/10/2016 0:00",16,7,10,1176,1030,0,"benign",16,98
"B0_2216","UTF-8","NGINX","KG","KG","29/12/2007 0:00","14/11/2016 0:00",6,3,2,564,306,0,"benign",18,98
"B0_243","UTF-8","NGINX","US","nj","4/3/1996 0:00","1/2/2017 0:00",44,17,11,5171,36825,8,"benign",18,98
"B0_355","UTF-8","NGINX","US","CA","6/8/2002 0:00","5/8/2013 0:00",22,10,9,2784,14114,6,"benign",16,98
"B0_693","UTF-8","NGINX","KG","KG","29/12/2007 0:00","14/11/2016 0:00",21,3,6,2038,1507,4,"benign",18,98
"M4_17","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,99
"M4_7","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,99
"B0_1134","ISO-8859-1","APACHE/2.4.7 (UBUNTU)","US","IL","10/1/2000 0:00","8/11/2016 0:00",0,0,0,0,0,0,"benign",14,99
"B0_2234","UTF-8","APACHE","US","FLORIDA","17/5/2007 0:00","17/5/2016 0:00",4,3,2,432,310,0,"benign",16,99
"B0_334","ISO-8859-1","MICROSOFT-IIS/7.5","SC","Other","10/8/2016 0:00","13/8/2016 0:00",19,5,5,2137,17922,4,"benign",22,99
"B0_374","UTF-8","MICROSOFT-IIS/8.5","CA","ON","23/12/1995 0:00","8/2/2017 0:00",20,2,6,2010,13434,4,"benign",15,99
"M4_1","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",2,1,2,132,256,0,"malicious",20,100
"M4_10","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_11","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_12","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_13","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_14","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_15","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_16","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_18","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_19","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_2","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",1,0,1,66,190,0,"malicious",20,100
"M4_20","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_21","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_22","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_23","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_24","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_25","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_26","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",20,100
"M4_3","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",1,0,1,66,190,0,"malicious",20,100
"M4_4","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",1,0,1,66,190,0,"malicious",20,100
"M4_5","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",1,0,1,66,190,0,"malicious",20,100
"M4_6","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",1,0,1,66,190,0,"malicious",20,100
"M4_8","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"M4_9","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",20,100
"B0_187","UTF-8","APACHE","None","None","27/9/2000 0:00","26/7/2016 0:00",35,9,12,2820,3254,8,"benign",17,100
"B0_2042","UTF-8","NGINX/1.4.6 (UBUNTU)","CA","British Columbia","5/11/2003 0:00","6/11/2016 0:00",8,3,5,660,798,0,"benign",15,100
"B0_490","UTF-8","NGINX/1.12.0","CA","QUEBEC","3/1/2009 0:00","3/1/2017 0:00",27,0,2,3458,55407,2,"benign",19,100
"B0_1058","ISO-8859-1","NGINX","UK","None","22/11/1995 0:00","22/11/2016 0:00",0,0,0,0,0,0,"benign",21,101
"B0_193","UTF-8","NGINX","US","California","24/9/2006 0:00","26/8/2015 0:00",45,40,4,4721,82395,4,"benign",20,101
"B0_214","UTF-8","MICROSOFT-IIS/8.5","US","DE","26/6/2007 0:00","24/4/2017 0:00",32,9,6,3327,10505,6,"benign",20,101
"B0_2170","UTF-8","MICROSOFT-IIS/8.5","CA","ON","23/12/1995 0:00","8/2/2017 0:00",5,2,3,474,184,0,"benign",16,101
"B0_540","UTF-8","GSE","US","CA","31/7/2000 0:00","29/6/2016 0:00",62,4,3,7415,93298,6,"benign",20,101
"B0_574","UTF-8","NGINX","US","New York","1/3/1994 0:00","19/2/2017 0:00",61,51,6,6027,124751,8,"benign",18,101
"B0_763","UTF-8","APACHE","US","FL","13/12/1993 5:00","2/7/2015 17:44",47,0,2,4104,131895,4,"benign",19,101
"B0_772","UTF-8","APACHE","CA","ON","14/12/2009 0:00","13/12/2016 0:00",4,2,2,276,416,,"benign",15,101
"B0_1156","UTF-8","MICROSOFT-IIS/7.5","CA","ON","20/12/1999 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",16,102
"B0_1280","UTF-8","NGINX/1.4.6 (UBUNTU)","US","CA","14/12/1995 5:00","6/12/2016 21:52",0,0,0,0,0,0,"benign",12,102
"B0_1377","ISO-8859-1","VARNISH","US","DC","16/2/2010 0:00","11/2/2017 0:00",0,0,0,0,0,0,"benign",20,102
"B0_653","ISO-8859-1","APACHE","US","NY","1/4/2008 22:47","2/4/2017 1:35",48,11,11,3684,47558,6,"benign",17,102
"B0_922","UTF-8","NONE","US","FL","1/2/1994 0:00","28/4/2016 0:00",0,0,0,0,0,0,"benign",18,102
"B0_1064","UTF-8","APACHE","US","Washington","28/11/1994 0:00","21/3/2017 0:00",0,0,0,0,0,0,"benign",21,103
"B0_1199","UTF-8","APACHE-COYOTE/1.1","US","OH","30/10/2002 0:00","15/3/2017 0:00",0,0,0,0,0,0,"benign",17,103
"B0_1292","UTF-8","APACHE/2.2.10 (LINUX/SUSE)","BE","None","16/1/2001 0:00","7/4/2017 0:00",0,0,0,0,0,0,"benign",17,103
"B0_1328","UTF-8","CLOUDFLARE-NGINX","US","AZ","9/12/1998 0:00","24/10/2016 0:00",0,0,0,0,0,0,"benign",16,103
"B0_1426","UTF-8","APACHE/2.2.15 (CENTOS)","US","California","6/9/2005 0:00","13/8/2015 0:00",0,0,0,0,0,0,"benign",20,103
"B0_1251","ISO-8859-1","VARNISH","US","DC","7/11/2003 0:00","3/11/2016 0:00",0,0,0,0,0,0,"benign",17,104
"B0_2058","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","NY","18/3/1999 0:00","15/2/2016 0:00",4,3,2,432,310,0,"benign",16,104
"B0_2165","UTF-8","NGINX/1.4.6 (UBUNTU)","US","WA","8/2/2005 0:00","5/3/2017 0:00",3,3,1,366,244,0,"benign",18,104
"B0_613","UTF-8","NONE","US","IL","8/12/2016 0:00","15/2/2017 0:00",14,3,11,1260,1646,4,"benign",20,104
"B0_906","UTF-8","NGINX/1.12.0","US","UT","21/11/1996 0:00","22/10/2016 0:00",0,0,0,0,0,0,"benign",17,104
"M0_113","ISO-8859-1","APACHE/2.2.29 (UNIX) MOD_SSL/2.2.29 OPENSSL/1.0.1E-FIPS MOD_BWLIMITED/1.4","None","None",,,22,0,3,2790,23294,4,"malicious",20,105
"B0_114","UTF-8","APACHE","US","MO","3/9/1996 0:00","8/12/2016 0:00",39,3,4,3238,26870,4,"benign",21,105
"B0_2102","UTF-8","APACHE","None","None","27/9/2000 0:00","26/7/2016 0:00",18,10,9,1212,682,0,"benign",17,105
"B0_935","UTF-8","APACHE","US","NY","29/9/1993 0:00","24/9/2016 0:00",0,0,0,0,0,0,"benign",22,105
"B0_1043","UTF-8","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",0,0,0,0,0,0,"benign",21,106
"B0_1281","UTF-8","NONE","US","IL","19/12/1995 0:00","8/6/2015 0:00",0,0,0,0,0,0,"benign",18,106
"B0_2249","UTF-8","APACHE","US","MA","23/3/1999 0:00","19/3/2016 0:00",7,5,5,630,508,0,"benign",18,106
"B0_313","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","CO","27/1/2011 0:00","5/1/2017 0:00",18,13,4,3381,14656,6,"benign",19,106
"B0_526","UTF-8","APACHE/2.4.7 (UBUNTU)","US","NY","29/3/1994 0:00","26/3/2017 0:00",54,3,5,5078,68512,6,"benign",19,106
"B0_925","UTF-8","NGINX/1.8.0","US","CA","13/1/1996 0:00","11/12/2016 0:00",0,0,0,0,0,0,"benign",22,106
"B0_2236","UTF-8","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",6,3,2,564,244,0,"benign",23,107
"B0_1302","ISO-8859-1","NGINX","US","CA","28/2/1994 5:00","16/1/2017 17:49",0,0,0,0,0,0,"benign",21,108
"B0_301","UTF-8","MICROSOFT-IIS/7.5","US","NJ","26/6/1996 0:00","22/5/2015 0:00",9,0,3,1481,1327,4,"benign",23,108
"B0_512","UTF-8","NGINX","US","VA","16/5/1995 4:00","14/1/2017 16:52",28,20,1,4422,44454,8,"benign",18,108
"B0_851","ISO-8859-1","VARNISH","US","DC","16/7/2007 0:00","12/7/2016 0:00",0,0,0,0,0,0,"benign",20,109
"B0_872","UTF-8","NGINX/1.7.12","US","FL","1/2/1994 0:00","28/4/2016 0:00",0,0,0,0,0,0,"benign",18,109
"B0_1034","UTF-8","APACHE","None","None","22/5/2009 0:00","7/5/2016 0:00",0,0,0,0,0,0,"benign",21,110
"B0_46","ISO-8859-1","APACHE/2.0.63 (UNIX) MOD_SSL/2.0.63 OPENSSL/0.9.8E-FIPS-RHEL5 MOD_AUTH_PASSTHROUGH/2.1 MOD_BWLIMITED/1.4 PHP/5.3.6","US","Florida","10/3/2006 0:00","14/2/2016 0:00",8,4,3,822,1527,4,"benign",15,110
"B0_188","UTF-8","APACHE/2","PA","PANAMA","18/12/2006 0:00","25/11/2016 0:00",13,1,7,1524,1603,4,"benign",22,111
"B0_466","UTF-8","APACHE","None","None","8/4/2009 0:00","9/4/2017 0:00",6,1,4,728,1180,2,"benign",19,112
"B0_877","ISO-8859-1","NGINX","us","California","10/9/1998 0:00","17/2/2016 0:00",0,0,0,0,0,0,"benign",19,112
"B0_1120","UTF-8","APACHE","US","MA","23/3/1999 0:00","19/3/2016 0:00",0,0,0,0,0,0,"benign",18,113
"B0_2018","ISO-8859-1","BOSTON.COM FRONTEND","US","MA","26/6/1995 0:00","13/11/2013 0:00",7,6,3,606,595,0,"benign",21,113
"B0_1135","ISO-8859-1","NGINX","None","None","28/12/2007 0:00","21/2/2017 0:00",0,0,0,0,0,0,"benign",17,114
"B0_2092","UTF-8","CLOUDFLARE-NGINX","US","DE","28/7/1999 0:00","10/9/2016 0:00",4,2,3,396,246,0,"benign",23,114
"B0_2252","UTF-8","CLOUDFLARE-NGINX","CA","bc","28/2/2002 0:00","29/11/2014 0:00",15,4,7,1062,702,0,"benign",19,114
"B0_690","ISO-8859-1","NONE","NL","Noord-Holland","8/2/1999 0:00","13/7/2014 0:00",59,47,11,6945,62932,12,"benign",18,114
"B0_1322","UTF-8","JETTY(9.0.Z-SNAPSHOT)","US","NY","12/3/1999 0:00","16/11/2016 0:00",0,0,0,0,0,0,"benign",18,115
"B0_135","UTF-8","APACHE","US","NY","18/1/1994 0:00","21/10/2016 0:00",13,3,3,1984,2183,6,"benign",20,115
"B0_411","ISO-8859-1","NGINX","US","NY","16/6/2000 17:03","11/8/2015 20:35",47,10,10,4284,28130,6,"benign",19,115
"B0_1014","ISO-8859-1","NONE","FR","Paris","27/2/1995 0:00","28/1/2017 0:00",0,0,0,0,0,0,"benign",19,116
"B0_257","US-ASCII","MICROSOFT-HTTPAPI/2.0","CA","ON","13/2/1999 0:00","10/5/2016 0:00",24,0,4,2314,43123,4,"benign",18,116
"B0_605","UTF-8","APACHE","US","MO","12/6/2001 20:58","10/6/2016 13:57",23,17,8,1970,2183,4,"benign",18,116
"B0_166","UTF-8","NGINX","None","None","23/5/1995 0:00","21/5/2015 0:00",21,6,5,2278,2847,6,"benign",22,117
"B0_452","UTF-8","APACHE/2.2.15 (CENTOS)","None","None","16/1/2008 0:00","2/3/2017 0:00",20,0,1,4317,21620,4,"benign",19,117
"B0_35","UTF-8","NGINX","US","CA","3/3/2000 0:00","12/1/2017 0:00",10,2,6,970,1484,4,"benign",28,118
"B0_561","UTF-8","EBAY SERVER","US","CA","4/8/1995 0:00","26/1/2017 0:00",30,3,6,2624,30904,4,"benign",23,118
"B0_398","US-ASCII","MICROSOFT-HTTPAPI/2.0","US","NJ","31/7/1997 0:00","12/11/2015 0:00",73,0,3,5466,97306,4,"benign",20,120
"B0_529","UTF-8","APACHE","US","MA","26/6/1995 0:00","13/11/2013 0:00",15,2,6,1692,1627,4,"benign",20,120
"M4_29","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",22,122
"M4_38","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",23,122
"B0_2149","UTF-8","MY ARSE","US","Arizona","4/3/2006 0:00","14/1/2012 0:00",23,18,8,2126,1272,0,"benign",23,122
"B0_425","ISO-8859-1","APACHE","None","None","1/11/2000 0:00","27/1/2017 0:00",21,2,7,3425,12391,2,"benign",21,122
"M4_31","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",24,123
"M4_42","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",25,123
"B0_1015","UTF-8","APACHE","US","MA","23/3/1999 0:00","19/3/2016 0:00",0,0,0,0,0,0,"benign",18,123
"B0_143","UTF-8","NGINX","US","NJ","26/5/1994 0:00","21/5/2016 0:00",95,89,9,7556,244958,4,"benign",24,123
"B0_422","UTF-8","APACHE","US","CA","18/12/2008 0:00","19/12/2016 0:00",11,0,2,1344,1927,4,"benign",21,123
"B0_54","UTF-8","APACHE/2.4.7 (UBUNTU)","None","None","31/8/2003 0:00","31/3/2016 0:00",20,0,4,1675,456,2,"benign",21,123
"M4_53","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,186,0,"malicious",23,124
"M4_59","UTF-8","APACHE","ES","Barcelona","17/9/2008 0:00","2/9/2016 0:00",0,0,0,0,124,0,"malicious",24,124
